,name,location,price_for_two,cuisines,rating,restaurant_link
736,Udupi Gokula Veg,"KR Puram, Bangalore",400,"South Indian, Chinese, North Indian",3.1,https://www.zomato.com/bangalore/udupi-gokula-veg-kr-puram-bangalore/info
737,Sri Sai Palace,"Whitefield, Bangalore",400,"South Indian, Sichuan, Chinese",3.1,https://www.zomato.com/bangalore/sri-sai-palace-whitefield-bangalore/info
738,Sri Lakshmi Bhavan,"Marathahalli, Bangalore",250,"Chinese, South Indian",3.2,https://www.zomato.com/bangalore/sri-lakshmi-bhavan-2-marathahalli-bangalore/info
739,Udupi Grand,"Whitefield, Bangalore",600,"South Indian, North Indian, Chinese, Sandwich, Street Food, Biryani, Desserts, Beverages",2.8,https://www.zomato.com/bangalore/udupi-grand-whitefield/info
740,RC Easy Snacks,"Brookefield, Bangalore",200,"Fast Food, Street Food, Beverages",3.5,https://www.zomato.com/bangalore/rc-easy-snacks-brookefield-bangalore/info
741,Jugo Crush,"Brookefield, Bangalore",200,"Juices, Shake, Fast Food",3.5,https://www.zomato.com/bangalore/jugo-crush-brookefield-bangalore/info
742,Sugarkiss Bake Studio,"Whitefield, Bangalore",400,Bakery,3.3,https://www.zomato.com/bangalore/sugarkiss-bake-studio-whitefield-bangalore/info
743,Day Night Dhaba,"Marathahalli, Bangalore",450,"Fast Food, North Indian, Beverages, Desserts, Healthy Food",3.0,https://www.zomato.com/bangalore/day-night-dhaba-2-marathahalli-bangalore/info
744,Kheer Kadamb - Bengali Sweets and Snacks,"Whitefield, Bangalore",300,"Mithai, Street Food",3.0,https://www.zomato.com/bangalore/kheer-kadamb-bengali-sweets-and-snacks-whitefield-bangalore/info
745,Mulbagal Dosa Center,"KR Puram, Bangalore",300,South Indian,3.1,https://www.zomato.com/bangalore/mulbagal-dosa-center-kr-puram-bangalore/info
746,Hotel Uttam Sagar,"Whitefield, Bangalore",400,"North Indian, Chinese, Seafood, Sichuan",3.3,https://www.zomato.com/bangalore/hotel-uttam-sagar-whitefield/info
747,Nandi Mess - Feel Like Mom's,"Whitefield, Bangalore",250,South Indian,3.3,https://www.zomato.com/bangalore/nandi-mess-feel-like-moms-whitefield-bangalore/info
748,Bottle And Kullad,"Brookefield, Bangalore",300,"Beverages, Desserts, Juices",3.3,https://www.zomato.com/bangalore/bottle-and-kullad-brookefield-bangalore/info
749,Raithula Ruchi,"Sigma Soft Tech Park, Bangalore",300,South Indian,3.4,https://www.zomato.com/bangalore/raithula-ruchi-varthur-main-road-whitefield-bangalore/info
750,Skandas Veg Restaurant,"Brookefield, Bangalore",400,"South Indian, North Indian, Chinese, Beverages",3.4,https://www.zomato.com/bangalore/skandas-veg-restaurant-brookefield/info
751,Santushti,"Whitefield, Bangalore",200,"North Indian, Street Food, Beverages, Bihari",2.9,https://www.zomato.com/bangalore/santushti-whitefield-bangalore/info
752,BaraThas,"Marathahalli, Bangalore",200,"North Indian, Street Food",3.3,https://www.zomato.com/bangalore/barathas-2-marathahalli-bangalore/info
753,Chai Central,"Forum Neighbourhood Mall, Whitefield, Bangalore",300,"Beverages, Street Food, Fast Food, Tea, Shake",3.3,https://www.zomato.com/bangalore/chai-central-1-whitefield-bangalore/info
754,S'Mack,"Whitefield, Bangalore",500,"Fast Food, Wraps, North Indian, Beverages",3.0,https://www.zomato.com/bangalore/smack-1-whitefield-bangalore/info
755,Ovenfresh Cakes,"Whitefield, Bangalore",600,Bakery,3.2,https://www.zomato.com/bangalore/ovenfresh-cakes-whitefield-bangalore/info
756,Impes Family Restaurant,"KR Puram, Bangalore",400,"North Indian, Chinese, Biryani, South Indian, Street Food, Juices, Shake",3.0,https://www.zomato.com/bangalore/impes-family-restaurant-kr-puram/info
757,Wow Tiffin Food,"Whitefield, Bangalore",200,North Indian,3.2,https://www.zomato.com/bangalore/wow-tiffin-food-whitefield-bangalore/info
758,Sri Udupi Grand,"KR Puram, Bangalore",350,"South Indian, Chinese, Sichuan",3.2,https://www.zomato.com/bangalore/sri-udupi-grand-2-kr-puram-bangalore/info
759,Poorva Restaurant,"Marathahalli, Bangalore",500,"Odia, Chinese, North Indian, Seafood",3.1,https://www.zomato.com/bangalore/poorva-restaurant-marathahalli-bangalore/info
760,VBP Catering & Vasuda Hotel,"Whitefield, Bangalore",250,"South Indian, North Indian, Chinese",3.1,https://www.zomato.com/bangalore/vbp-catering-vasuda-hotel-whitefield-bangalore/info
761,Sri Lakshmi Hotel,"Kaggadasapura, Bangalore",250,"Chinese, South Indian",3.1,https://www.zomato.com/bangalore/sri-lakshmi-hotel-kaggadasapura-bangalore/info
762,Madurai Idly & Dosa Shop,"Marathahalli, Bangalore",150,South Indian,3.0,https://www.zomato.com/bangalore/madurai-idly-dosa-shop-marathahalli-bangalore/info
763,Chatore,"Marathahalli, Bangalore",250,"Street Food, North Indian",2.9,https://www.zomato.com/bangalore/chatore-marathahalli-bangalore/info
764,Grab N Go - Aloft Hotel,"Aloft Hotel, Whitefield, Bangalore",1800,"American, North Indian, Thai, Fast Food",2.8,https://www.zomato.com/bangalore/grab-n-go-aloft-hotel-whitefield-bangalore/info
765,Forkfully,"Whitefield, Bangalore",450,"Biryani, Chinese, Seafood, North Indian",3.0,https://www.zomato.com/bangalore/forkfully-whitefield-bangalore/info
766,Saanvika Foods,"Brookefield, Bangalore",300,"Burger, Sandwich, Fast Food, Ice Cream, Shake, Desserts, Waffle, Beverages",3.1,https://www.zomato.com/bangalore/saanvika-foods-2-brookefield-bangalore/info
767,Chatora Chaat Corner,"Prashanti Shopping Complex, Whitefield, Bangalore",200,Street Food,3.2,https://www.zomato.com/bangalore/chatora-chaat-corner-1-whitefield-bangalore/info
768,Bhartiya Bhojan,"Prashanti Shopping Complex, Whitefield, Bangalore",500,"North Indian, Chinese, Biryani, Sandwich, Fast Food, Desserts, Beverages",2.9,https://www.zomato.com/bangalore/bhartiya-bhojan-whitefield-bangalore/info
769,Chilika Dhaba,"Marathahalli, Bangalore",500,"Bengali, Odia, North Indian, Chinese",2.6,https://www.zomato.com/bangalore/chilika-dhaba-marathahalli-bangalore/info
770,Indikhana,"Whitefield, Bangalore",400,"South Indian, Fast Food, Street Food, North Indian",2.8,https://www.zomato.com/bangalore/indikhana-whitefield-bangalore/info
771,Ande Ka Funda,"Whitefield, Bangalore",200,"North Indian, Rolls, Chinese",2.6,https://www.zomato.com/bangalore/ande-ka-funda-whitefield/info
772,Udupi Delux,"Brookefield, Bangalore",500,"North Indian, South Indian, Street Food, Desserts, Beverages, Fast Food, Ice Cream, Sandwich",2.6,https://www.zomato.com/bangalore/udupi-delux-brookefield/info
773,Coastal Spice,"Marathahalli, Bangalore",700,"North Indian, Chinese, Mughlai, Biryani, South Indian, Fast Food, Beverages",2.8,https://www.zomato.com/bangalore/coastal-spice-marathahalli-bangalore/info
774,Decker's Lane,"Marathahalli, Bangalore",400,"Bengali, North Indian, Chinese, Rolls",2.2,https://www.zomato.com/bangalore/deckers-lane-marathahalli-bangalore/info
775,Wendy's Burgers,"Varthur Main Road, Whitefield, Bangalore",300,"Burger, Fast Food, American",-,https://www.zomato.com/bangalore/wendys-burgers-varthur-main-road-whitefield-bangalore/info
776,Chai Sutta Bar,"Marathahalli, Bangalore",300,"Tea, Fast Food, Street Food",-,https://www.zomato.com/bangalore/chai-sutta-bar-marathahalli-bangalore/info
777,Salt - Indian Restaurant Bar & Grill,"Forum Shantiniketan Mall, Whitefield, Bangalore",2500,"North Indian, Seafood, Biryani, Mughlai",4.5,https://www.zomato.com/bangalore/salt-indian-restaurant-bar-grill-itpl-main-road-whitefield-bangalore/info
778,Annamandir,"Whitefield, Bangalore",100,"South Indian, Street Food",-,https://www.zomato.com/bangalore/annamandir-1-whitefield-bangalore/info
779,Konaseema Vantillu,"Whitefield, Bangalore",250,"South Indian, Biryani",New,https://www.zomato.com/bangalore/konaseema-vantillu-whitefield-bangalore/info
780,Faasos - Wraps & Rolls,"SJR I Park, Bangalore",450,"Rolls, Wraps, Shawarma",-,https://www.zomato.com/bangalore/faasos-wraps-rolls-3-whitefield-bangalore/info
781,Hoskote Mutton Dum Biryani,"Brookefield, Bangalore",350,"Biryani, South Indian, North Indian",-,https://www.zomato.com/bangalore/hoskote-mutton-dum-biryani-brookefield-bangalore/info
782,GMR’S TEA TRANCE,"Brookefield, Bangalore",200,"Sandwich, Fast Food",-,https://www.zomato.com/bangalore/gmrs-tea-trance-brookefield-bangalore/info
783,Udupi Vaibhav,"Whitefield, Bangalore",350,"South Indian, North Indian, Chinese, Street Food, Sandwich, Juices, Shake, Desserts",-,https://www.zomato.com/bangalore/udupi-vaibhav-whitefield-bangalore/info
784,Bologna,"Whitefield, Bangalore",1300,"Italian, Desserts, Pizza, Pasta",4.5,https://www.zomato.com/bangalore/bologna-1-whitefield-bangalore/info
785,Sri Meghna Delux Mess,"Whitefield, Bangalore",350,"Chinese, Biryani, Desserts, Beverages, South Indian, Shake, Sichuan",-,https://www.zomato.com/bangalore/sri-meghna-delux-mess-whitefield-bangalore/info
786,Kerala Home Kitchen,"Whitefield, Bangalore",500,"Kerala, South Indian, North Indian, Seafood, Biryani, Street Food, Chinese, Beverages",-,https://www.zomato.com/bangalore/kerala-home-kitchen-whitefield-bangalore/info
787,Teaholic - The Kullad Tea,"Brookefield, Bangalore",150,"Tea, Shake, Beverages, Sandwich, Burger, Fast Food, Street Food",-,https://www.zomato.com/bangalore/teaholic-the-kullad-tea-brookefield-bangalore/info
788,PetPuja Food & Snacks,"Brookefield, Bangalore",300,"North Indian, Modern Indian",-,https://www.zomato.com/bangalore/petpuja-food-snacks-brookefield-bangalore/info
789,Varalakshmi Tiffins,"Brookefield, Bangalore",150,"South Indian, Street Food, Beverages",New,https://www.zomato.com/bangalore/varalakshmi-tiffins-brookefield-bangalore/info
790,Goofoo House,"KR Puram, Bangalore",250,South Indian,3.5,https://www.zomato.com/bangalore/goofoo-house-kr-puram-bangalore/info
791,Om Agarwal Bhavan,"Whitefield, Bangalore",200,"Street Food, Desserts, Beverages",-,https://www.zomato.com/bangalore/om-agarwal-bhavan-whitefield-bangalore/info
792,Champaran Mutton House,"Whitefield, Bangalore",300,"South Indian, Fast Food",-,https://www.zomato.com/bangalore/champaran-mutton-house-whitefield-bangalore/info
793,South Indian kitchen,"ITPL Main Road, Whitefield, Bangalore",300,"North Indian, Chinese, Biryani, Fast Food",-,https://www.zomato.com/bangalore/south-indian-kitchen-1-itpl-main-road-whitefield-bangalore/info
794,Mint Malabari Kerala Food,"Whitefield, Bangalore",200,"Kerala, South Indian, Tea",-,https://www.zomato.com/bangalore/mint-malabari-kerala-food-whitefield-bangalore/info
795,Rolling Fresh,"KR Puram, Bangalore",300,"Rolls, Fast Food, North Indian",-,https://www.zomato.com/bangalore/rolling-fresh-kr-puram-bangalore/info
796,Halli Mane Natti Style,"Marathahalli, Bangalore",400,"South Indian, Biryani",-,https://www.zomato.com/bangalore/halli-mane-natti-style-1-marathahalli-bangalore/info
797,Sri Vasavi Upahara,"KR Puram, Bangalore",150,South Indian,-,https://www.zomato.com/bangalore/sri-vasavi-upahara-kr-puram-bangalore/info
798,Royal Rajasthani Fast Food And Restaurant,"Kadubeesanahalli, Bangalore",300,"North Indian, Chinese",-,https://www.zomato.com/bangalore/royal-rajasthani-fast-food-and-restaurant-kadubeesanahalli-bangalore/info
799,Periyar Dine In,"Whitefield, Bangalore",400,"South Indian, Chinese, Kerala, Seafood, North Indian, Biryani, Fast Food, Beverages",-,https://www.zomato.com/bangalore/periyar-dine-in-whitefield-bangalore/info
800,Pure Bhoj,"Marathahalli, Bangalore",200,"North Indian, Street Food, Desserts",-,https://www.zomato.com/bangalore/pure-bhoj-1-marathahalli-bangalore/info
801,S.L.V. Iyengar Bakery,"Marathahalli, Bangalore",300,"Bakery, Street Food",-,https://www.zomato.com/bangalore/s-l-v-iyengar-bakery-marathahalli-bangalore/info
802,Abooz Cafe,"Whitefield, Bangalore",300,"South Indian, Biryani, Sandwich, Fast Food, Street Food, Beverages",-,https://www.zomato.com/bangalore/abooz-cafe-whitefield-bangalore/info
803,Olivera,"KR Puram, Bangalore",550,"South Indian, North Indian, Biryani, Mughlai, Chinese, Shake, Desserts, Beverages",New,https://www.zomato.com/bangalore/olivera-kr-puram-bangalore/info
804,Sri Udupi Park,"Marathahalli, Bangalore",500,"South Indian, North Indian, Chinese, Beverages, Sandwich, Shake",-,https://www.zomato.com/bangalore/sri-udupi-park-3-marathahalli-bangalore/info
805,The Twenty Handmade Chocolates,"Varthur Main Road, Whitefield, Bangalore",250,Desserts,-,https://www.zomato.com/bangalore/the-twenty-handmade-chocolates-varthur-main-road-whitefield-bangalore/info
806,G6 Food Court,"Marathahalli, Bangalore",400,"South Indian, North Indian, Andhra, Chinese, Desserts, Rolls",-,https://www.zomato.com/bangalore/g6-food-court-3-marathahalli-bangalore/info
807,Ganesh Food Corner,"Brookefield, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/ganesh-food-corner-2-brookefield-bangalore/info
808,Sangam Sweets - Since 1964,"Whitefield, Bangalore",200,"Mithai, Street Food, Sandwich, Beverages",3.4,https://www.zomato.com/bangalore/sangam-sweets-since-1964-whitefield-bangalore/info
809,Cafe 1947,"Marathahalli, Bangalore",350,"Pizza, Chinese, Fast Food",-,https://www.zomato.com/bangalore/cafe-1947-marathahalli-bangalore/info
810,FNP Cakes By Ferns N Petals,"Apple City, Bangalore",350,"Bakery, Desserts",-,https://www.zomato.com/bangalore/fnp-cakes-by-ferns-n-petals-whitefield-bangalore/info
811,Al Halaal Tabrez,"Varthur Main Road, Whitefield, Bangalore",400,"South Indian, North Indian",-,https://www.zomato.com/bangalore/al-halaal-tabrez-varthur-main-road-whitefield-bangalore/info
812,Burger Man,"Marathahalli, Bangalore",200,"Fast Food, Sandwich",-,https://www.zomato.com/bangalore/burger-man-1-marathahalli-bangalore/info
813,Guntur Vari Amma Hotel,"KR Puram, Bangalore",350,"South Indian, Street Food",New,https://www.zomato.com/bangalore/guntur-vari-amma-hotel-kr-puram-bangalore/info
814,Midnight Cravings 24/7,"Marathahalli, Bangalore",450,"Fast Food, Beverages, Shake",-,https://www.zomato.com/bangalore/midnight-cravings-24-7-marathahalli-bangalore/info
815,Cafe Suggi,"Whitefield, Bangalore",400,"Chinese, Fast Food",-,https://www.zomato.com/bangalore/cafe-suggi-whitefield-bangalore/info
816,Chai days,"Whitefield, Bangalore",300,"Tea, Fast Food, Street Food, Beverages, Desserts",-,https://www.zomato.com/bangalore/chai-days-1-whitefield-bangalore/info
817,"Jagakalia  Sweets, Snacks And Savouries","Varthur Main Road, Whitefield, Bangalore",300,"Mithai, Street Food, Desserts",-,https://www.zomato.com/bangalore/jagakalia-sweets-snacks-and-savouries-varthur-main-road-whitefield-bangalore/info
818,Nellore Kitchen,"Marathahalli, Bangalore",300,South Indian,-,https://www.zomato.com/bangalore/nellore-kitchen-marathahalli-bangalore/info
819,Mani's Royal Biryani,"Marathahalli, Bangalore",500,Biryani,-,https://www.zomato.com/bangalore/manis-royal-biryani-1-marathahalli-bangalore/info
820,The Chai Walah,"Marathahalli, Bangalore",200,Tea,-,https://www.zomato.com/bangalore/the-chai-walah-marathahalli-bangalore/info
821,The Spicy Sambar,"Marathahalli, Bangalore",250,"South Indian, North Indian, Chinese, Beverages",-,https://www.zomato.com/bangalore/the-spicy-sambar-marathahalli-bangalore/info
822,Crave Wave,"Marathahalli, Bangalore",300,"South Indian, Fast Food",-,https://www.zomato.com/bangalore/crave-wave-marathahalli-bangalore/info
823,Davanagere Benne Dose Hotel,"Whitefield, Bangalore",250,South Indian,-,https://www.zomato.com/bangalore/davanagere-benne-dose-hotel-whitefield-bangalore/info
824,Bangali Hotel,"Marathahalli, Bangalore",200,Bengali,-,https://www.zomato.com/bangalore/bangali-hotel-marathahalli-bangalore/info
825,McCafe by McDonald's,"Brookefield, Bangalore",600,"Cafe, Coffee, Fast Food, Desserts, Shake, Beverages",-,https://www.zomato.com/bangalore/mccafe-by-mcdonalds-brookefield-bangalore/info
826,Utkal Spice Heaven,"ITPL Main Road, Whitefield, Bangalore",200,North Indian,-,https://www.zomato.com/bangalore/utkal-spice-heaven-itpl-main-road-whitefield-bangalore/info
827,KaAra - Taste Of South,"Brookefield, Bangalore",200,"South Indian, Biryani",New,https://www.zomato.com/bangalore/kaara-taste-of-south-brookefield-bangalore/info
828,The Burgers King,"Varthur Main Road, Whitefield, Bangalore",350,"Burger, Fast Food",-,https://www.zomato.com/bangalore/the-burgers-king-varthur-main-road-whitefield-bangalore/info
829,Nala Bhima Restaurant,"Marathahalli, Bangalore",600,"North Indian, South Indian, Continental, Chinese, Desserts, Beverages",-,https://www.zomato.com/bangalore/nala-bhima-restaurant-marathahalli-bangalore/info
830,SRI SHANKAR ANDHRA MESS,"Whitefield, Bangalore",100,Biryani,-,https://www.zomato.com/bangalore/sri-shankar-andhra-mess-whitefield-bangalore/info
831,Bengaluru Military Hotel,"KR Puram, Bangalore",450,"North Indian, Biryani, Seafood",-,https://www.zomato.com/bangalore/bengaluru-military-hotel-1-kr-puram-bangalore/info
832,New Guru Nalapaka,"KR Puram, Bangalore",300,"South Indian, North Indian, Chinese",-,https://www.zomato.com/bangalore/new-guru-nalapaka-kr-puram-bangalore/info
833,Rajdhani Dhaba,"Whitefield, Bangalore",350,"North Indian, Chinese, Street Food, Fast Food, Desserts",-,https://www.zomato.com/bangalore/rajdhani-dhaba-whitefield-bangalore/info
834,Kakara - The Taste Of Odisha,"Marathahalli, Bangalore",400,"Mithai, North Indian, Street Food",-,https://www.zomato.com/bangalore/kakara-the-taste-of-odisha-marathahalli-bangalore/info
835,Jaya's Home Kitchen,"Brookefield, Bangalore",300,North Indian,-,https://www.zomato.com/bangalore/jayas-home-kitchen-brookefield-bangalore/info
836,Nandi Upachar,"Varthur Main Road, Whitefield, Bangalore",700,"South Indian, Chinese, North Indian, Street Food, Biryani, Desserts, Shake, Beverages",-,https://www.zomato.com/bangalore/nandi-upachar-1-varthur-main-road-whitefield-bangalore/info
837,Wae's,"ITPL Main Road, Whitefield, Bangalore",250,"Sandwich, Fast Food, Street Food, Beverages",-,https://www.zomato.com/bangalore/waes-itpl-main-road-whitefield-bangalore/info
838,Vatika Veg,"Whitefield, Bangalore",200,"North Indian, Chinese, Street Food, Beverages",-,https://www.zomato.com/bangalore/vatika-veg-whitefield-bangalore/info
839,Cakewala,"Brookefield, Bangalore",400,Bakery,3.7,https://www.zomato.com/bangalore/cakewala-brookefield-bangalore/info
840,Ramesh Foods,"Marathahalli, Bangalore",300,"Pizza, Sandwich, Burger, Pasta, Momos, Ice Cream, Shake, Beverages",-,https://www.zomato.com/bangalore/ramesh-foods-marathahalli-bangalore/info
841,B Kitchenn,"Marathahalli, Bangalore",450,"North Indian, Biryani, Mughlai, Chinese",-,https://www.zomato.com/bangalore/b-kitchenn-marathahalli-bangalore/info
842,V R Mutton Dum Biryani,"KR Puram, Bangalore",400,"Kebab, Biryani",-,https://www.zomato.com/bangalore/v-r-mutton-dum-biryani-kr-puram-bangalore/info
843,SLN Military Hotel,"KR Puram, Bangalore",650,"South Indian, Biryani",-,https://www.zomato.com/bangalore/sln-military-hotel-kr-puram-bangalore/info
844,Jitubhai Mutton Point,"Marathahalli, Bangalore",400,"North Indian, Chinese, Rolls, Fast Food",-,https://www.zomato.com/bangalore/jitubhai-mutton-point-marathahalli-bangalore/info
845,Chat Time,"Varthur Main Road, Whitefield, Bangalore",300,Street Food,-,https://www.zomato.com/bangalore/chat-time-varthur-main-road-whitefield-bangalore/info
846,The Byke Signature  Bengaluru,"Whitefield, Bangalore",500,"North Indian, Fast Food, Chinese",-,https://www.zomato.com/bangalore/the-byke-signature-bengaluru-whitefield-bangalore/info
847,Mahadev Pure Veg Restaurant,"ITPL Main Road, Whitefield, Bangalore",350,North Indian,-,https://www.zomato.com/bangalore/mahadev-pure-veg-restaurant-itpl-main-road-whitefield-bangalore/info
848,Sassy South,"KR Puram, Bangalore",450,"South Indian, Tea, Chinese, Andhra, Tamil",-,https://www.zomato.com/bangalore/sassy-south-kr-puram-bangalore/info
849,JSPIICE  Hunger Decoded,"Marathahalli, Bangalore",250,"Shawarma, Sandwich, Burger, Chinese, Fast Food, Street Food, Juices, Shake",-,https://www.zomato.com/bangalore/jspiice-hunger-decoded-marathahalli-bangalore/info
850,Udupi Anubhav,"KR Puram, Bangalore",500,"South Indian, North Indian, Chinese, Biryani, Desserts, Beverages, Shake, Juices",-,https://www.zomato.com/bangalore/udupi-anubhav-kr-puram-bangalore/info
851,The Sober Cafe,"Marathahalli, Bangalore",300,"Beverages, Tea, Street Food",-,https://www.zomato.com/bangalore/the-sober-cafe-marathahalli-bangalore/info
852,Slay Coffee Bar,"Marathahalli, Bangalore",600,"Cafe, Coffee, Beverages, Fast Food",-,https://www.zomato.com/bangalore/slay-coffee-bar-1-marathahalli-bangalore/info
853,Sri Basaveswara Khanavali,"Whitefield, Bangalore",300,South Indian,-,https://www.zomato.com/bangalore/sri-basaveswara-khanavali-whitefield-bangalore/info
854,Kale Me Crazy KL 14,"Brookefield, Bangalore",300,"Kerala, South Indian, North Indian, Chinese",-,https://www.zomato.com/bangalore/kale-me-crazy-kl-14-brookefield-bangalore/info
855,Tea Time,"Brookefield, Bangalore",300,"Tea, Sandwich, Fast Food, Street Food, Beverages, Shake",-,https://www.zomato.com/bangalore/tea-time-3-brookefield-bangalore/info
856,Go Zero - Ice Creams & Desserts,"ITPL Main Road, Whitefield, Bangalore",550,"Ice Cream, Desserts",-,https://www.zomato.com/bangalore/go-zero-ice-creams-desserts-itpl-main-road-whitefield-bangalore/info
857,Tea Time,"Whitefield, Bangalore",150,"Tea, Shake, Beverages",-,https://www.zomato.com/bangalore/tea-time-whitefield-bangalore/info
858,Haldiram's Sweets And Namkeen,"KR Puram, Bangalore",400,"Mithai, Bakery, Desserts, North Indian, Street Food",-,https://www.zomato.com/bangalore/haldirams-sweets-and-namkeen-kr-puram-bangalore/info
859,Chai Fusion Cafe,"Brookefield, Bangalore",100,"Tea, Coffee",-,https://www.zomato.com/bangalore/chai-fusion-cafe-1-brookefield-bangalore/info
860,Waffle Express,"Whitefield, Bangalore",250,"Sandwich, Waffle, Desserts",-,https://www.zomato.com/bangalore/waffle-express-whitefield-bangalore/info
861,BALAJI CENTRAL CAFE,"Whitefield, Bangalore",250,"South Indian, Biryani, Chinese",-,https://www.zomato.com/bangalore/balaji-central-cafe-whitefield-bangalore/info
862,Des Tea Nation,"Whitefield, Bangalore",200,"Ice Cream, Shake, Desserts",-,https://www.zomato.com/bangalore/des-tea-nation-whitefield-bangalore/info
863,The Naashta Story,"Marathahalli, Bangalore",300,"South Indian, Chinese",-,https://www.zomato.com/bangalore/the-naashta-story-marathahalli-bangalore/info
864,Sri Ranghanatha Swamy,"Whitefield, Bangalore",200,"Chinese, South Indian, Andhra, Biryani, Street Food",-,https://www.zomato.com/bangalore/sri-ranghanatha-swamy-whitefield-bangalore/info
865,Young Star Restaurant,"Marathahalli, Bangalore",400,"North Indian, Bengali, Chinese, Biryani",-,https://www.zomato.com/bangalore/young-star-restaurant-marathahalli-bangalore/info
866,Brothers Restaurant,"Varthur Main Road, Whitefield, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/brothers-restaurant-varthur-main-road-whitefield-bangalore/info
867,Noname Cafe,"Whitefield, Bangalore",350,"North Indian, Beverages",New,https://www.zomato.com/bangalore/noname-cafe-whitefield-bangalore/info
868,Rajashtan Chats And Sweets,"Marathahalli, Bangalore",150,"Mithai, Street Food, North Indian, Maharashtrian",-,https://www.zomato.com/bangalore/rajashtan-chats-and-sweets-marathahalli-bangalore/info
869,Lassi Paradise,"Marathahalli, Bangalore",200,"Beverages, Juices, Fast Food, Ice Cream, Desserts",-,https://www.zomato.com/bangalore/lassi-paradise-1-marathahalli-bangalore/info
870,Ak Tiffen And Lunch,"Marathahalli, Bangalore",150,South Indian,-,https://www.zomato.com/bangalore/ak-tiffen-and-lunch-1-marathahalli-bangalore/info
871,Sri Vigneshwara Andhra Hotel,"Brookefield, Bangalore",250,"South Indian, Chinese",-,https://www.zomato.com/bangalore/sri-vigneshwara-andhra-hotel-brookefield-bangalore/info
872,Mistea Cafe,"Marathahalli, Bangalore",100,"Street Food, Beverages",-,https://www.zomato.com/bangalore/mistea-cafe-1-marathahalli-bangalore/info
873,Kovai Mess,"Whitefield, Bangalore",100,South Indian,-,https://www.zomato.com/bangalore/kovai-mess-whitefield-bangalore/info
874,Royal Benne Dose,"Whitefield, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/royal-benne-dose-whitefield-bangalore/info
875,Makhanchor,"Marathahalli, Bangalore",200,"North Indian, Street Food",-,https://www.zomato.com/bangalore/makhanchor-marathahalli-bangalore/info
876,Morbi Sweet & Farsan,"Kaggadasapura, Bangalore",200,Mithai,-,https://www.zomato.com/bangalore/morbi-sweet-farsan-kaggadasapura-bangalore/info
877,Akanksha Kitchen,"Brookefield, Bangalore",300,"North Indian, Fast Food, Chinese",-,https://www.zomato.com/bangalore/akanksha-kitchen-brookefield-bangalore/info
878,Chandu's Kitchen,"Brookefield, Bangalore",300,South Indian,-,https://www.zomato.com/bangalore/chandus-kitchen-brookefield-bangalore/info
879,Sri Sai Juice And Tea Coffee Point,"Marathahalli, Bangalore",100,"Tea, Juices, Beverages",-,https://www.zomato.com/bangalore/sri-sai-juice-and-tea-coffee-point-marathahalli-bangalore/info
880,Slv Sree Lakshmi Venkateshwara Sweets And Khara,"KR Puram, Bangalore",200,"Mithai, Street Food",-,https://www.zomato.com/bangalore/slv-sree-lakshmi-venkateshwara-sweets-and-khara-kr-puram-bangalore/info
881,Traiaika Foods,"Marathahalli, Bangalore",250,"Fast Food, North Indian, Street Food",-,https://www.zomato.com/bangalore/traiaika-foods-1-marathahalli-bangalore/info
882,Hotel Sai Akshiya Bhavan,"KR Puram, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/hotel-sai-akshiya-bhavan-kr-puram-bangalore/info
883,Dahiya Ji Sweets And Restaurant,"Whitefield, Bangalore",400,"Mithai, North Indian, Chinese, Biryani, Momos, Street Food",-,https://www.zomato.com/bangalore/dahiya-ji-sweets-and-restaurant-whitefield-bangalore/info
884,Vasavi Holige Mane Thindi,"KR Puram, Bangalore",200,"South Indian, Street Food",-,https://www.zomato.com/bangalore/vasavi-holige-mane-thindi-kr-puram-bangalore/info
885,Tea Day,"Marathahalli, Bangalore",400,"Tea, Sandwich, Fast Food, Street Food, Shake, Beverages",-,https://www.zomato.com/bangalore/tea-day-3-marathahalli-bangalore/info
886,Sai's Andhra Inn,"KR Puram, Bangalore",150,Andhra,-,https://www.zomato.com/bangalore/sais-andhra-inn-kr-puram-bangalore/info
887,Guntur Tasty Foods,"Marathahalli, Bangalore",400,"South Indian, Kebab, Chinese, Biryani, Arabian, Lebanese, North Indian, Beverages",-,https://www.zomato.com/bangalore/guntur-tasty-foods-marathahalli-bangalore/info
888,Sri Lakshmi Hotel,"Marathahalli, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/sri-lakshmi-hotel-1-marathahalli-bangalore/info
889,Kafe Box,"Marathahalli, Bangalore",250,"Fast Food, Juices",-,https://www.zomato.com/bangalore/kafe-box-marathahalli-bangalore/info
890,Grand Amaravathi,"Marathahalli, Bangalore",350,"Andhra, South Indian, Biryani, Kebab, Chinese",-,https://www.zomato.com/bangalore/grand-amaravathi-marathahalli-bangalore/info
891,Slv Food Corner,"Marathahalli, Bangalore",200,South Indian,-,https://www.zomato.com/bangalore/slv-food-corner-1-marathahalli-bangalore/info
